"user_id","age","employment_type","monthly_income","credit_score","purchase_amount","product_category","bnpl_installments","repayment_delay_days","missed_payments","default_flag","app_usage_frequency","location","transaction_date","debt_to_income_ratio","risk_score","customer_segment"
"5591","21","Self-Employed","469737","505","50000","Electronics","3","0","0","0","737","India","5/16/2023","1064425412518068","1380","High Risk"
"9053","22","Self-Employed","4275181","525","50000","Fashion","12","4","0","0","54","Australia","8/15/2024","1169541125861104","1380","High Risk"
"320","39","Self-Employed","7189557","640","50000","Electronics","9","17","1","0","437","UK","2/27/2023","69545314127143","1380","Medium Risk"
"9829","37","Salaried","4367708","515","50000","Electronics","12","2","0","1","722","UK","1/17/2023","1144765172030731","1380","High Risk"
"7631","51","Salaried","4996975","530","50000","Electronics","6","5","0","0","675","Australia","12/17/2024","1000605366246579","1380","High Risk"
"6945","48","Self-Employed","7987897","635","50000","Electronics","3","16","1","0","715","Canada","10/6/2024","625946979536666","1380","Medium Risk"
"9388","50","Self-Employed","9221649","695","50000","Fashion","3","18","2","0","777","Germany","11/9/2024","542202376169381","1380","Medium Risk"
"8555","25","Salaried","4573912","519","50000","Fashion","3","3","0","0","994","Canada","10/31/2024","1093156142925355","1384","High Risk"
"6508","59","Self-Employed","5988028","629","50000","Electronics","6","15","1","0","755","India","1/19/2023","834999435540381","1384","Medium Risk"
"915","28","Self-Employed","7580461","669","50000","Home","6","13","2","0","366","India","5/14/2023","659590491923908","1384","Medium Risk"
"4932","41","Salaried","5450166","514","36867","Electronics","3","2","0","0","195","Germany","9/23/2024","67643811216025","1384","High Risk"
"5665","48","Salaried","6931751","589","50000","Electronics","12","7","1","0","783","India","9/20/2024","721318466286512","1384","Medium Risk"
"7467","32","Self-Employed","8233758","649","50000","Sports","9","9","2","0","17","UK","11/17/2024","607256127760859","1384","Medium Risk"
"8465","18","Self-Employed","4499798","524","50000","Home","6","4","0","1","936","Canada","6/1/2023","1111160989893324","1384","High Risk"
"2159","27","Salaried","4074825","504","50000","Electronics","3","0","0","0","339","Canada","2/1/2023","1227046560281729","1384","High Risk"
"9043","18","Self-Employed","3565129","524","50000","Electronics","9","4","0","0","82","Germany","10/18/2024","1402473795478368","1384","High Risk"
"7929","48","Salaried","4019806","524","50000","Home","6","4","0","0","295","Australia","6/6/2023","1243841120690899","1384","High Risk"
"8995","40","Salaried","5954875","604","50000","Electronics","6","10","1","0","917","USA","1/30/2023","839648187409475","1384","Medium Risk"
"18","54","Self-Employed","6114091","599","50000","Electronics","9","9","1","0","86","India","5/12/2023","817783052296735","1384","Medium Risk"
"5160","23","Salaried","3112202","524","50000","Sports","6","4","0","0","779","Germany","10/4/2024","1606579521509208","1384","High Risk"
"4178","52","Self-Employed","625517","599","50000","Sports","6","9","1","0","971","Canada","3/7/2023","79933878695543","1384","Medium Risk"
"5332","20","Self-Employed","4921657","519","50000","Sports","6","3","0","0","903","UK","7/31/2024","1015918012978149","1384","High Risk"
"1005","36","Self-Employed","6414545","588","50000","Home","9","7","1","0","90","Australia","1/7/2023","779478513285042","1388","Medium Risk"
"1469","56","Salaried","4198572","503","50000","Fashion","3","0","0","0","686","USA","2/15/2023","1190881090046806","1388","High Risk"
"9938","59","Self-Employed","6549741","573","50000","Fashion","9","4","1","0","986","Germany","1/28/2023","763388964540735","1388","Medium Risk"
"3988","23","Salaried","3977487","508","50000","Home","9","1","0","0","659","USA","11/9/2024","1257075133117971","1388","High Risk"
"539","24","Self-Employed","5097345","523","50000","Home","9","4","0","1","368","Germany","7/10/2024","980902803322121","1388","High Risk"
"9762","42","Self-Employed","4577815","513","50000","Electronics","12","2","0","0","156","Canada","3/26/2023","1092224128760118","1388","High Risk"
"5619","48","Salaried","6683855","608","50000","Beauty","12","11","1","0","303","Germany","9/20/2024","74807128520891","1388","Medium Risk"
"1526","54","Self-Employed","438739","503","50000","Sports","12","0","0","1","135","UK","12/1/2024","1139629711514134","1388","High Risk"
"8683","45","Self-Employed","5061613","503","50000","Fashion","6","0","0","1","795","Australia","4/17/2023","987827398104122","1388","High Risk"
"4019","37","Salaried","4321032","518","50000","Electronics","6","3","0","0","368","USA","4/29/2023","1157130981672896","1388","High Risk"
"1155","43","Salaried","426229","503","1000","Electronics","12","0","0","0","193","UK","11/29/2024","23461566434944","1388","High Risk"
"640","22","Self-Employed","6886049","603","50000","Home","12","10","1","0","244","USA","5/6/2023","726105782866197","1388","Medium Risk"
"1880","27","Self-Employed","6271716","598","50000","Fashion","12","9","1","0","311","India","9/5/2024","797229976612461","1388","Medium Risk"
"6141","26","Salaried","4854487","518","50000","Electronics","3","3","0","1","411","Germany","5/23/2023","1029974948949291","1388","High Risk"
"6613","36","Self-Employed","7167312","622","50000","Home","3","14","1","0","493","UK","5/17/2023","697611601113499","1392","Medium Risk"
"83","51","Self-Employed","599507","577","50000","Electronics","12","5","1","0","128","Germany","3/10/2023","834018618631642","1392","Medium Risk"
"8215","54","Self-Employed","7695891","637","50000","Fashion","9","17","1","0","232","USA","6/5/2023","649697351482758","1392","Medium Risk"
"4762","48","Self-Employed","9233398","662","50000","Fashion","12","12","2","0","748","India","11/5/2024","541512452945275","1392","Medium Risk"
"2103","55","Salaried","6358468","637","50000","Electronics","3","17","1","1","446","USA","9/4/2024","786352939104199","1392","Medium Risk"
"5768","57","Salaried","7646775","632","50000","Home","6","16","1","0","217","Germany","1/7/2023","653870422498373","1392","Medium Risk"
"208","39","Salaried","714552","612","50000","Sports","3","12","1","0","856","India","12/15/2024","699739137249633","1392","Medium Risk"
"580","38","Self-Employed","3444618","501","50000","Beauty","9","0","0","0","517","Australia","1/27/2023","1451539764351228","1396","High Risk"
"9698","32","Salaried","4493513","526","50000","Beauty","9","5","0","0","245","Germany","11/9/2024","1112715151819968","1396","High Risk"
"7315","25","Self-Employed","322355","501","50000","Home","9","0","0","0","464","Canada","9/13/2024","155108498394627","1396","High Risk"
"9602","24","Salaried","3765622","506","50000","Sports","9","1","0","0","394","Australia","3/15/2023","1327801887709387","1396","High Risk"
"10193","29","Salaried","3392252","501","1000","Beauty","3","0","0","1","763","Canada","1/20/2023","29478942012562","1396","High Risk"
"9440","38","Self-Employed","4866825","516","1000","Fashion","6","3","0","0","538","Canada","12/13/2024","20547276715312","1396","High Risk"
"1375","33","Salaried","3958218","506","50000","Electronics","6","1","0","0","498","Canada","1/24/2023","1263194700241371","1396","High Risk"
"9879","37","Salaried","4457344","516","50000","Electronics","6","3","0","1","426","Germany","10/27/2024","1121744249490279","1396","High Risk"
"7","44","Salaried","4319227","511","50000","Sports","3","2","0","0","558","USA","8/21/2024","1157614545380458","1396","High Risk"
"6817","39","Self-Employed","4473044","501","50000","Electronics","9","0","0","0","888","India","3/30/2023","1117807023583939","1396","High Risk"
"4870","51","Self-Employed","5284507","525","50000","Beauty","9","5","0","0","786","India","5/2/2023","946162054473577","1400","High Risk"
"7131","33","Salaried","662270","640","50000","Sports","9","18","1","0","562","India","5/28/2023","754979087079287","1400","Medium Risk"
"2891","54","Self-Employed","2560395","500","50000","Home","9","0","0","0","496","Canada","9/3/2024","1952823685407915","1400","High Risk"
"7209","32","Self-Employed","4003964","510","50000","Beauty","6","2","0","0","115","Germany","4/10/2023","1248762476385901","1400","High Risk"
"9320","53","Self-Employed","7138748","590","50000","Electronics","3","8","1","0","263","UK","1/29/2023","700402927796302","1400","Medium Risk"
"5811","48","Salaried","6405055","615","50000","Beauty","3","13","1","0","703","Canada","7/7/2024","780633421570931","1400","Medium Risk"
"5053","19","Salaried","3974522","505","50000","Beauty","9","1","0","1","284","UK","4/1/2023","1258012913250951","1400","High Risk"
"2979","25","Self-Employed","4298727","500","50000","Fashion","6","0","0","0","443","Germany","9/21/2024","1163135039745487","1400","High Risk"
"7224","48","Salaried","7589256","670","50000","Sports","12","14","2","0","738","Australia","7/22/2024","658826108909753","1400","Medium Risk"
"5025","51","Salaried","7404879","600","50000","Beauty","6","10","1","0","917","Germany","3/10/2023","675230479795821","1400","Medium Risk"
"1942","18","Self-Employed","5526586","585","50000","Electronics","12","7","1","0","577","Germany","1/18/2023","9047176683761","1400","Medium Risk"
"5563","21","Self-Employed","4627434","500","50000","Fashion","12","0","0","0","603","India","2/23/2023","1080512439507511","1400","High Risk"
"4537","30","Self-Employed","4068102","500","50000","Beauty","6","0","0","0","189","Canada","10/2/2024","1229074393906544","1400","High Risk"
"9853","57","Self-Employed","7339972","624","50000","Beauty","6","15","1","0","224","India","11/27/2024","681201508670605","1404","Medium Risk"
"1244","21","Self-Employed","3162242","504","50000","Electronics","12","1","0","0","635","Germany","6/15/2023","1581156660369446","1404","High Risk"
"8438","26","Salaried","4076218","514","50000","Fashion","12","3","0","1","72","Germany","10/15/2024","1226627231418928","1404","High Risk"
"2068","40","Salaried","4319463","514","50000","Fashion","6","3","0","0","322","India","2/27/2023","1157551297464522","1404","High Risk"
"5482","18","Self-Employed","5757294","594","50000","Fashion","3","9","1","0","565","India","5/21/2023","868463552495321","1404","Medium Risk"
"8976","57","Salaried","6348881","589","431049","Electronics","9","8","1","0","535","Germany","3/16/2023","67893696542745","1404","Medium Risk"
"4087","35","Salaried","4917643","594","50000","Home","6","9","1","0","429","Canada","5/31/2023","1016747250664596","1404","Medium Risk"
"10220","51","Salaried","6175599","628","50000","Beauty","9","16","1","0","369","Germany","7/17/2024","809638061020477","1408","Medium Risk"
"6544","36","Self-Employed","3938747","508","50000","Home","3","2","0","0","638","Canada","12/10/2024","1269439240448802","1408","High Risk"
"2884","26","Self-Employed","6840902","548","50000","Beauty","6","0","1","0","555","Canada","9/16/2024","730897767575094","1408","High Risk"
"5544","56","Self-Employed","6557419","603","50000","Electronics","12","11","1","0","821","Australia","7/20/2024","762495121937457","1408","Medium Risk"
"177","35","Self-Employed","7512107","643","50000","Beauty","6","19","1","1","225","Australia","8/30/2024","665592223326957","1408","Medium Risk"
"5597","54","Salaried","4459898","508","50000","Fashion","3","2","0","1","343","India","1/18/2023","1121101872733412","1408","High Risk"
"5997","26","Self-Employed","8255874","698","50000","Electronics","6","20","2","0","867","India","10/5/2024","60562939792928","1408","Medium Risk"
"4579","18","Salaried","4126246","508","413111","Fashion","9","2","0","1","829","UK","1/31/2023","1001178795447484","1408","High Risk"
"1859","38","Salaried","3700368","513","50000","Sports","9","3","0","1","67","Australia","4/11/2023","1351216960042893","1408","High Risk"
"8982","19","Self-Employed","4776426","508","50000","Fashion","3","2","0","1","281","UK","6/23/2023","1046807801481693","1408","High Risk"
"5948","43","Salaried","3527682","503","50000","Sports","3","1","0","0","556","Canada","2/23/2023","1417361315447367","1408","High Risk"
"8013","33","Self-Employed","6306461","588","50000","Sports","12","8","1","0","51","USA","12/18/2024","792837694548495","1408","Medium Risk"
"6299","52","Salaried","4325785","508","50000","Electronics","12","2","0","0","949","Canada","8/15/2024","1155859572308841","1408","High Risk"
"200","37","Salaried","640634","592","50000","Beauty","6","9","1","0","114","Canada","2/16/2023","780476840130246","1412","Medium Risk"
"6924","32","Self-Employed","7351532","637","50000","Beauty","12","18","1","0","475","UK","12/16/2024","680130345620477","1412","Medium Risk"
"6897","39","Self-Employed","8478868","647","50000","Fashion","12","10","2","0","184","Australia","1/6/2023","589701361077917","1412","Medium Risk"
"5030","35","Salaried","5686566","592","1000","Fashion","3","9","1","0","107","Canada","2/9/2023","17585305437411","1412","Medium Risk"
"7360","28","Self-Employed","7081204","642","50000","Fashion","6","9","2","0","622","UK","1/8/2023","706094613288926","1412","Medium Risk"
"3916","37","Self-Employed","6242036","587","50000","Sports","12","8","1","0","668","UK","7/20/2024","801020692607347","1412","Medium Risk"
"6682","47","Salaried","5251216","506","50000","Electronics","6","2","0","0","501","Australia","10/12/2024","952160413892705","1416","High Risk"
"3676","19","Salaried","3275082","501","36604","Sports","12","1","0","0","652","Germany","10/6/2024","1117651405369392","1416","High Risk"
"9483","39","Salaried","3550514","511","50000","Beauty","12","3","0","1","467","Canada","4/18/2023","1408246805955419","1416","High Risk"
"2167","36","Self-Employed","410276","501","50000","Beauty","6","1","0","0","61","Australia","8/2/2024","1218691807466193","1416","High Risk"
"6645","32","Self-Employed","7838618","691","50000","Home","9","19","2","0","636","USA","4/28/2023","637867542467307","1416","Medium Risk"
